Loại,Tên,Công ty / Tổ chức,Số giấy phép,Địa chỉ tên miền,Trạng thái,URL chi tiết
Trang TTĐT Tổng Hợp,,BÁO VĨNH PHÚC,42/GP-TTĐT,https://www.baovinhphuc.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128892
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN CÔNG NGHIỆP VÀ THƯƠNG MẠI,45/GPSĐBS-TTĐT,"http://vinanet.com.vn, http://vinanet.vn",Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129173
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN CÔNG NGHIỆP VÀ THƯƠNG MẠI,44/GPSĐBS-TTĐT,http://nhanhieuviet.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130067
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN CÔNG NGHIỆP VÀ THƯƠNG MẠI,43/GPSĐBS-TTĐT,http://asemconnectvietnam.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130068
Trang TTĐT Tổng Hợp,,"HIỆP HỘI CÁC CƠ SỞ TIỂU THỦ CÔNG NGHIỆP, THƯƠNG MẠI DỊCH VỤ VIỆT NAM",40/GP-TTĐT,https://www.vicca.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130812
Trang TTĐT Tổng Hợp,,HỘI LUẬT GIA VIỆT NAM,41/GP-TTĐT,https://www.hoiluatgiavn.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129876
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG KHÁNH HÒA,39/GP-TTĐT,http://stttt.khanhhoa.gov.vn; http://ict-khanhhoa.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128680
Trang TTĐT Tổng Hợp,,CỤC AN TOÀN THÔNG TIN,38/GP-BTTTT,https://www.ais.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128991
Trang TTĐT Tổng Hợp,,VĂN PHÒNG THƯỜNG TRỰC BAN CHỈ ĐẠO 389 QUỐC GIA,34/GP-TTĐT,https://www.bcd389.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131398
Trang TTĐT Tổng Hợp,,TẠP CHÍ NGHỆ THUẬT BIỂU DIỄN,33/GP-TTĐT,https://www.tapchinghethuatbieudien.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130863
Trang TTĐT Tổng Hợp,,CỤC VIỆC LÀM,32/GP-TTĐT,https://www.vieclamvietnam.gov.vn; www.vieclamvietnam.vn; www.vieclamvietnam.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128869
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG BẠC LIÊU,31/GP-TTĐT,https://www.baclieu.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129199
Trang TTĐT Tổng Hợp,,BÁO ĐỜI SỐNG VÀ TIÊU DÙNG,29/GP-TTĐT,https://www.doisongtieudung.vn; www.dantin.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/131402
Trang TTĐT Tổng Hợp,,TRUNG TÂM DOANH NGHIỆP HỘI NHẬP VÀ PHÁT TRIỂN,28/GP-TTĐT,https://www.vntime.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130600
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG QUẢNG NINH,25/GPSĐBS-TTĐT,"https://www.quangning.gov.vn, www.halong.gov.vn",Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129796
Trang TTĐT Tổng Hợp,,VỤ ĐÀO TẠO,26/GP-TTĐT,http://www.daotao-vhttdl.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128557
Trang TTĐT Tổng Hợp,,VIỆN KHOA HỌC THANH TRA,24/GP-TTĐT,http://giri.ac.vn; http://vienkhoahocthanhtra.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128888
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG VĨNH PHÚC,23/GP-TTĐT,http://www.sotttt.vinhphuc.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130406
Trang TTĐT Tổng Hợp,,TẠP CHÍ MẸ VÀ BÉ,22/GP-TTĐT,https://www.mevabe.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128090
Trang TTĐT Tổng Hợp,,TẠP CHÍ QUÊ HƯƠNG,21/GP-TTĐT,https://www.quehuongonline.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130312
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG ĐIỆN BIÊN,29/GP-TTĐT,https://www.dic.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130272
Trang TTĐT Tổng Hợp,,QUỸ CHỐNG HÀNG GIẢ,19/GP-TTĐT,https://www.chonghanggiavn.net.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130259
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN - BỘ THÔNG TIN VÀ TRUYỀN THÔNG,18/GP-TTĐT,http://mic.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130013
Trang TTĐT Tổng Hợp,,KHO BẠC NHÀ NƯỚC,15/GP-TTĐT,"https://vst.mof.gov.vn, kbnn.botaichinh.gov.vn",Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130641
Trang TTĐT Tổng Hợp,,TẠP CHÍ QUÊ HƯƠNG,14/GP-TTĐT,https://www.traihevietnam.vn; www.vietnamsummercamp.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129996
Trang TTĐT Tổng Hợp,,TẠP CHÍ KIỂM SÁT,12/GP-TTĐT,https://www.kiemsat.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128122
Trang TTĐT Tổng Hợp,,VIỆN CHIẾN LƯỢC NGÂN HÀNG,07/GP-TTĐT,http://bsi.org.vn; http://bist.org.vn; http://khoahocnganhang.org.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/131131
Trang TTĐT Tổng Hợp,,BÁO TIN TỨC,06/GP-TTĐT,https://www.baotintuc.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128811
Trang TTĐT Tổng Hợp,,VIỆN KHOA HỌC NGHIÊN CỨU NHÂN TÀI NHÂN LỰC,04/GP-TTĐT,https://www.nhantainhanluc.com; www.nhantainhanluc.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128008
Trang TTĐT Tổng Hợp,,BÁO BÀ RỊA - VŨNG TÀU,03/GP-TTĐT,https://www.baobariavungtau.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128961
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG BẮC KẠN,02/GP-TTĐT,http://www.ict-backan.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129791
Trang TTĐT Tổng Hợp,,TẠP CHÍ DOANH NGHIỆP VÀ HỘI NHẬP,181/GP-TTĐT,https://www.doanhnghiepnet.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128120
Trang TTĐT Tổng Hợp,,TẠP CHÍ VIỆT NAM LOGISTICS REVIEW,179/GP-TTĐT,https://www.vlr.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129934
Trang TTĐT Tổng Hợp,,TẠP CHÍ KHOA HỌC VÀ KỸ THUẬT HẢI PHÒNG,180/GP-TTĐT,https://www.trithuccongluan.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129981
Trang TTĐT Tổng Hợp,,VIỆN SỐT RÉT - KÝ SINH TRÙNG - CÔN TRÙNG TRUNG ƯƠNG,178/GP-TTĐT,http://nimpe.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127737
Trang TTĐT Tổng Hợp,,LIÊN MINH HỢP TÁC XÃ VIỆT NAM,176/GP-TTĐT,https://www.vca.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128825
Trang TTĐT Tổng Hợp,,BÁO DÂN TỘC VÀ PHÁT TRIỂN,177/GP-TTĐT,https://www.baodantoc.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127744
Trang TTĐT Tổng Hợp,,BAN TÔN GIÁO CHÍNH PHỦ,174/GP-TTĐT,https://www.btgcp.gov.vn; www.religion.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130070
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG VĨNH LONG,175/GP-TTĐT,http://www.stttt.vinhlong.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130360
Trang TTĐT Tổng Hợp,,TRUNG TÂM LƯU TRỮ QUỐC GIA I,173/GP-TTĐT,http://luutruquocgia1.org.vn; http://archives.org.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127752
Trang TTĐT Tổng Hợp,,"TẠP CHÍ CẢNH SÁT PHÒNG, CHỐNG TỘI PHẠM",172/GP-TTĐT,https://www.tapchicanhsat.com.vn; www.phongchongmatuy.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130351
Trang TTĐT Tổng Hợp,,CỤC VIỄN THÔNG,167/GP-TTĐT,https://www.vnta.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127743
Trang TTĐT Tổng Hợp,,"BỘ VĂN HÓA, THỂ THAO VÀ DU LỊCH",158/GP-TTĐT,https://www.bvhttdl.gov.vn; www.moest.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128640
Trang TTĐT Tổng Hợp,,"BỘ VĂN HÓA, THỂ THAO VÀ DU LỊCH",158/GP-TTĐT,https://www.bvhttdl.gov.vn; www.most.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130345
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG PHÚ THỌ,159/GP-TTĐT,http://stttt.phutho.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128812
Trang TTĐT Tổng Hợp,,TRƯỜNG CÁN BỘ DÂN TỘC,157/GP-TTĐT,http://truongcbdt.edu.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128790
Trang TTĐT Tổng Hợp,,TẠP CHÍ THỜI TRANG TRẺ,155/GP-TTĐT,https://www.tapchithoitrangtre.vn; www.tapchithoitrangtre.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130281
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH HÒA BÌNH,154/GP-TTĐT,https://www.hoabinhtv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128770
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN DU LỊCH TỈNH LÀO CAI,152/GPSĐSB-TTĐT,https://www.sapatourism.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130942
Trang TTĐT Tổng Hợp,,TỔNG CỤC MÔI TRƯỜNG,153/GP-TTĐT,https://www.vea.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129467
Trang TTĐT Tổng Hợp,,TRUNG TÂM PHÁT TRIỂN THƯƠNG MẠI ĐIỆN TỬ,147/GP-TTĐT,https://www.vietnamexport.com,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128339
Trang TTĐT Tổng Hợp,,BAN TRUYỀN HÌNH TIẾNG DÂN TỘC,148/GP-TTĐT,https://www.vtv5.net.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128806
Trang TTĐT Tổng Hợp,,CỤC BÁO CHÍ,143/GP-TTĐT,https://www.toancanhbaochi.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128749
Trang TTĐT Tổng Hợp,,BÁO SINH VIÊN VIỆT NAM,144/GP-TTĐT,http://camnangteen.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128053
Trang TTĐT Tổng Hợp,,TẠP CHÍ RỪNG VÀ MÔI TRƯỜNG,142/GPSĐBS-TTĐT,https://www.moitruongvadoisong.vn; www.baovemoitruong.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127872
Trang TTĐT Tổng Hợp,,BÁO ĐẮK NÔNG,141/GP-TTĐT,https://www.baodaknong.org.vn; www.baodaknong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128805
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH KIÊN GIANG,139/GP-TTĐT,https://www.kgtv.vn; www.kgtv.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128796
Trang TTĐT Tổng Hợp,,TRUNG TÂM KHÍ TƯỢNG THỦY VĂN QUỐC GIA,137/GP-TTĐT,https://www.kttvqg.gov.vn; www.nchmf.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130263
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG NINH BÌNH,135/GP-TTĐT,https://www.ttttninhbinh.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128779
Trang TTĐT Tổng Hợp,,CỤC THÔNG TIN ĐỐI NGOẠI,136/GP-TTĐT,https://asean.vietnam.vn; aseanvietnam.vn; vietnamasean.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130511
Trang TTĐT Tổng Hợp,,BÁO VĨNH LONG,138/GP-TTĐT,"https://www.baovinhlong.vn, www.baovinhlong.com.vn",Đang hoạt động,https://giayphep.abei.gov.vn/i/128808
Trang TTĐT Tổng Hợp,,"TRUNG TÂM TƯ VẤN, HỖ TRỢ DOANH NGHIỆP VÀ PHÁT TRIỂN THƯƠNG HIỆU",131/GP-TTĐT,https://www.hanghoavacongluan.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129956
Trang TTĐT Tổng Hợp,,CÔNG ĐOÀN BƯU CHÍNH VIỄN THÔNG VIỆT NAM,133/GP-TTĐT,https://www.congdoan.vnpt.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128742
Trang TTĐT Tổng Hợp,,BAN BIÊN TẬP TIN KINH TẾ,132/GPSĐBS-TTĐT,https://www.bnews.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130819
Trang TTĐT Tổng Hợp,,BÁO CẦN THƠ,129/GP-TTĐT,https://www.baocantho.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129647
Trang TTĐT Tổng Hợp,,TRUNG TÂM PHÁT THANH - TRUYỀN HÌNH QUÂN ĐỘI,121/GP-TTĐT,https://www.qpvn.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128774
Trang TTĐT Tổng Hợp,,BÁO QUÂN KHU 2,113/GP-TTĐT,https://www.quankhu2.vn; www.quankhu2.com.vn; www.qk2.com.vn; www.qk2.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128359
Trang TTĐT Tổng Hợp,,BÁO ĐÀ NẴNG,114/GP-TTĐT,https://www.baodanang.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131038
Trang TTĐT Tổng Hợp,,CỤC TẦN SỐ VÔ TUYẾN ĐIỆN,113/GPSĐBS-TTĐT,https://www.rfd.gov.vn; www.arfm.gov.vn; www.cuctanso.vn.,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130134
Trang TTĐT Tổng Hợp,,BÁO HẢI DƯƠNG,105/GP-TTĐT,https://www.baohaiduong.vn; www.haiduongnews.com,Đang hoạt động,https://giayphep.abei.gov.vn/i/129203
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH HẬU GIANG,106/GP-TTĐT,https://www.haugiangtivi.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128916
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG LÀO CAI,102/GPSĐBS-TTĐT,https://www.doingoailaocai.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129330
Trang TTĐT Tổng Hợp,,HỘI CHĂN NUÔI VIỆT NAM,101/GP-TTĐT,https://www.hoichannuoi.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/131224
Trang TTĐT Tổng Hợp,,TRUNG TÂM TƯ VẤN VÀ CUNG ỨNG DỊCH VỤ,100/GP-TTĐT,https://www.cpcs.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127732
Trang TTĐT Tổng Hợp,,TẠP CHÍ ĐIỆN VÀ ĐỜI SỐNG,96/GP-TTĐT,https://www.dienvadoisong.com,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129945
Trang TTĐT Tổng Hợp,,VIỆN VĂN HÓA NGHỆ THUẬT QUỐC GIA VIỆT NAM,91/GP-TTĐT,https://www.vicas.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129084
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN CÔNG NGHIỆP VÀ THƯƠNG MẠI,93/GP-TTĐT,https://www.giacavattu.com.vn; www.giahanghoa.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129665
Trang TTĐT Tổng Hợp,,BÁO THƯƠNG HIỆU VÀ CÔNG LUẬN,90/GPSĐBS-TTĐT,https://www.thcl.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128097
Trang TTĐT Tổng Hợp,,"CỤC CÔNG TÁC PHÍA NAM, BỘ VĂN HÓA, THỂ THAO VÀ DU LỊCH",86/GP-TTĐT,https://www.vhttdlkv3.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128167
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN DU LỊCH,85/GP-TTĐT,https://www.vietnamtourism.com,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129667
Trang TTĐT Tổng Hợp,,TẠP CHÍ DÂN VẬN,82/GP-TTĐT,https://www.danvan.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130520
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN DU LỊCH,80/GP-TTĐT,https://www.moitruongdulich.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128784
Trang TTĐT Tổng Hợp,,TẠP CHÍ THỦY SẢN VIỆT NAM,79/GP-TTĐT,https://www.nguoichannuoi.vn; www.nguoichannuoi.com; www.nguoichannuoi.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129677
Trang TTĐT Tổng Hợp,,"TRUNG TÂM ĐO KIỂM VÀ DỊCH VỤ PHÁT THANH, TRUYỀN HÌNH VÀ THÔNG TIN ĐIỆN TỬ",77/GP-TTĐT,https://www.cbei.gov.vn; www.truyenhinh.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127738
Trang TTĐT Tổng Hợp,,TẠP CHÍ GIÁO DỤC THỦ ĐÔ,76/GP-TTĐT,https://www.giaoducthudo.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129704
Trang TTĐT Tổng Hợp,,TẠP CHÍ RỪNG VÀ MÔI TRƯỜNG,75/GP-TTĐT,https://www.moitruongvadoisong.vn; www.baovemoitruong.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127758
Trang TTĐT Tổng Hợp,,BAN TRUYỀN HÌNH ĐỐI NGOẠI (VTV4),71/GP-TTĐT,https://www.vtv4.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128834
Trang TTĐT Tổng Hợp,,BÁO CÔNG AN THÀNH PHỐ ĐÀ NẴNG,68/GP-TTĐT,https://www.cadn.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127755
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH - TRUYỀN HÌNH HẢI DƯƠNG,69/GP-TTĐT,https://www.haiduongtv.vn; www.haiduongtv.com.vn; www.haiduongtv.com,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128833
Trang TTĐT Tổng Hợp,,CỤC THƯƠNG MẠI ĐIỆN TỬ VÀ CÔNG NGHỆ THÔNG TIN,66/GP-TTĐT,https://www.tuhaoviet.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130362
Trang TTĐT Tổng Hợp,,TỔNG CỤC NĂNG LƯỢNG,67/GP-TTĐT,https://www.tcnl.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127979
Trang TTĐT Tổng Hợp,,BÁO VĂN NGHỆ THÁI NGUYÊN,60/GP-TTĐT,http://vannghethainguyen.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130357
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN CÔNG NGHIỆP VÀ THƯƠNG MẠI,55/GP-TTĐT,http://nhanhieuviet.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128039
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN CÔNG NGHIỆP VÀ THƯƠNG MẠI,56/GP-TTĐT,http://asemconnectvietnam.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129778
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN CÔNG NGHIỆP VÀ THƯƠNG MẠI,57/GP-TTĐT,"http://vinanet.com.vn, http://vinanet.vn",Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129087
Trang TTĐT Tổng Hợp,,BÁO PHỤ NỮ VIỆT NAM,58/GP-TTĐT,http://phunuvietnam.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128786
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG QUẢNG NINH,53/GP-TTĐT,"https://www.quangning.gov.vn, www.halong.gov.vn",Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131299
Trang TTĐT Tổng Hợp,,TẠP CHÍ KINH TẾ - CÔNG NGHIỆP,49/GP-TTĐT,https://www.ktegdxh.net,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128926
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG HÒA BÌNH,48/GP-TTĐT,http://sothongtin.hoabinh.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130377
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG LAI CHÂU,47/GP-TTĐT,http://thongtinđoingoai.laichau.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128741
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN DU LỊCH,44/GP-TTĐT,https://www.vietnamtourism.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130077
Trang TTĐT Tổng Hợp,,TRƯỜNG CÁN BỘ THANH TRA,46/GP-TTĐT,https://www.truongcanbothanhtra.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130118
Trang TTĐT Tổng Hợp,,BAN BIÊN TẬP TIN KINH TẾ,45/GP-TTĐT,https://www.eco.vnanet.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130009
Trang TTĐT Tổng Hợp,,TẠP CHÍ CÔNG NGHIỆP & TIÊU DÙNG,38/GP-TTĐT,https://www.congnghieptieudung.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130116
Trang TTĐT Tổng Hợp,,KÊNH VOV GIAO THÔNG QUỐC GIA,36/GP-TTĐT,https://www.fmcamxuc.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128354
Trang TTĐT Tổng Hợp,,BÁO QUỐC PHÒNG THỦ ĐÔ,34/GP-TTĐT,"https://www.quocphongthudo.vn, www.quocphongthudo.com.vn, wwwqptd.com.vn, www.qptd.vn",Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127691
Trang TTĐT Tổng Hợp,,KÊNH TRUYỀN HÌNH QUỐC HỘI VIỆT NAM,35/GP-TTĐT,https://www.quochoitv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129817
Trang TTĐT Tổng Hợp,,TẠP CHÍ NÔNG NGHIỆP VÀ PHÁT TRIỂN NÔNG THÔN,32/GP-TTĐT,https://www.tapchikhoahocnongnghiep.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128795
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG QUẢNG BÌNH,31/GP-TTĐT,http://sttt.quangbinh.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128130
Trang TTĐT Tổng Hợp,,BÁO KHÁNH HÒA,30/GP-TTĐT,https://www.baokhanhhoa.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130177
Trang TTĐT Tổng Hợp,,TẠP CHÍ CAO SU VIỆT NAM,28/GP-TTĐT,https://www.tapchicaosu.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129803
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH - TRUYỀN HÌNH THÁI NGUYÊN,24/GP-TTĐT,https://www.thainguyentv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128787
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH - TRUYỀN HÌNH BẮC NINH,25/GP-TTĐT,https://www.bacninhtv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130352
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH - TRUYỀN HÌNH THỪA THIÊN HUẾ,23/GP-TTĐT,"https://www.trt.com.vn, www.trt.vn",Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128818
Trang TTĐT Tổng Hợp,,BÁO PHÚ YÊN,22/GP-TTĐT,https://www.baophuyen.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129910
Trang TTĐT Tổng Hợp,,TRUNG TÂM ĐIỆN ẢNH THỂ THAO VÀ DU LỊCH VIỆT NAM,21/GP-TTĐT,https://www.dienanhthethaodulich.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127748
Trang TTĐT Tổng Hợp,,VĂN PHÒNG QUỐC HỘI,18/GP-TTĐT,https://www.quochoi.vn; www.na.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128000
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG LẠNG SƠN,20/GP-TTĐT,https://www.langson.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128168
Trang TTĐT Tổng Hợp,,CỤC TẦN SỐ VÔ TUYẾN ĐIỆN,17/GP-TTĐT,https://www.rfd.gov.vn; www.arfm.gov.vn; www.cuctanso.vn.,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130223
Trang TTĐT Tổng Hợp,,TẠP CHÍ CỔ VẬT TINH HOA,15/GPSĐBS-TTĐT,https://www.mangcovat.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127952
Trang TTĐT Tổng Hợp,,CỤC THÔNG TIN ĐỐI NGOẠI,16/GP-TTĐT,https://www.vietnam.vn; www.thongtindoingoai.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128868
Trang TTĐT Tổng Hợp,,TẠP CHÍ Ô TÔ XE MÁY VIỆT NAM,14/GP-TTĐT,https://www.otoxemay.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130342
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH VĨNH LONG,12/GP-TTĐT,https://www.thvl.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128021
